interesting,https://www.tripadvisor.com/ShowUserReviews-g315764-d310829-r543088079-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,https://www.tripadvisor.com/Attraction_Review-g315764-d310829-Reviews-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,ATTRACTIONS,Nov 2017 • Couples,4.0,Would have been a 5 if there hadn't been a power cut :),This is worth a visit and the tourist fee. It is a beautiful place that you can leisurely explore and learn. There is also a beautiful courtyard where you can sit and eat or drink along with a few shops. But the collection is vast and interesting and informative. Tip: find one of the window seats overlooking the square on the upper floor and hang out there for awhile!
interesting,https://www.tripadvisor.com/ShowUserReviews-g315764-d310829-r542491125-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,https://www.tripadvisor.com/Attraction_Review-g315764-d310829-Reviews-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,ATTRACTIONS,Sep 2017 • Friends,4.0,"Small, pleasant museum",The Patan museum is well worth a visit. It’s quite small but has some interesting artifacts and information. We really enjoyed a leisurely walk through and the entrance fee is minimal.
interesting,https://www.tripadvisor.com/ShowUserReviews-g315764-d310829-r541112509-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,https://www.tripadvisor.com/Attraction_Review-g315764-d310829-Reviews-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,ATTRACTIONS,Nov 2017 • Friends,4.0,Interesting,"Patan Museum is located at Durbar Square, which is the very center of old town Patan. The building of the museum itself is a main attraction of Patan, but inside is also interesting. Although the entrance is a little bit expensive, it is worth seeing."
interesting,https://www.tripadvisor.com/ShowUserReviews-g315764-d310829-r527349883-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,https://www.tripadvisor.com/Attraction_Review-g315764-d310829-Reviews-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,ATTRACTIONS,May 2017,4.0,Brief visit to Lalitpur,"Lovely museum in the Royal Palace complex, some displays were outstanding. 'Gardens' contained tent/shelters where men were reassembling and when necessary remaking parts/trim damaged by earthquake which was very interesting. They were very skilled artisans."
unique,https://www.tripadvisor.com/ShowUserReviews-g315764-d310829-r526910543-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,https://www.tripadvisor.com/Attraction_Review-g315764-d310829-Reviews-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,ATTRACTIONS,Sep 2017 • Business,4.0,"Patan Darbar and Museum...the Place to Be","If you want to have a glimpse of the rich cultural heritage of Nepal, this is the place to be. More than the museum, the entire area is a living museum despite the on-going restoration of the palace and temples.  The design of the Hindu temples and the palace is unique. Not that I'm an archeologist or anthropologist but it makes you marvel at the artistry that went into it. The main materials used are red bricks and hard wood such as teakwood. The designs on the wooden columns and window frames are really intricate if not painstakingly done.  The place is really a cultural complex worthy of our time and attention."
attractive,https://www.tripadvisor.com/ShowUserReviews-g315764-d310829-r524674134-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,https://www.tripadvisor.com/Attraction_Review-g315764-d310829-Reviews-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,ATTRACTIONS,Sep 2017 • Couples,4.0,Talks a lot about Patan,The museum is very informative and speaks for Patan very much. The displays are well explained and there is a sitting arrangement at the top floor from where you can gaze at the full area and relax. The Newar culture is also a big part of this museum. The four faced shivalinga along with some other statues and piece of crafts are really attractive.
interesting,https://www.tripadvisor.com/ShowUserReviews-g315764-d310829-r506932155-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,https://www.tripadvisor.com/Attraction_Review-g315764-d310829-Reviews-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,ATTRACTIONS,Jun 2017 • Friends,4.0,Historic,Interesting place to visit. Not very big but it's part of the Durbar Square. It reminds me of some scenes from Dr. Strange... Entrance fees also apply...
interesting,https://www.tripadvisor.com/ShowUserReviews-g315764-d310829-r500947692-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,https://www.tripadvisor.com/Attraction_Review-g315764-d310829-Reviews-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,ATTRACTIONS,Jul 2017 • Solo,5.0,Probably the best thing to do while in Patan,"The museum is located at Patan Durbar Square and is really informative. Entry to the museum is included in the price of Durbar Square ticket (1,000 rupees for foreigner). You need an hour or two to cover all of it comprehensively as all the artefacts have brief explanations next to them. What I found particularly interesting were explanations of sitting down positions and hand gestures of statues on a display as well as background information of religion. Second floor offers lovely view of Durbar Square and interior courtyard from the balcony. It also has a cafe and a gift shop."
interesting,https://www.tripadvisor.com/ShowUserReviews-g315764-d310829-r487925768-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,https://www.tripadvisor.com/Attraction_Review-g315764-d310829-Reviews-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,ATTRACTIONS,May 2017,4.0,INTERESTING,"Patan is a large series of temples and palaces. Visitors walk between the main buildings which might enclose several city blocks. There are some shops and eateries but we mostly viewed the historic sights. An example of classic architecture, this area was largely spared by the 2014 earthquake. If time is limited, and you have the choice to see Patan or Bhaktapur, I would choose the latter as more interesting (although more damaged) with more activity and museums."
interesting,https://www.tripadvisor.com/ShowUserReviews-g315764-d310829-r481780524-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,https://www.tripadvisor.com/Attraction_Review-g315764-d310829-Reviews-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,ATTRACTIONS,Apr 2017 • Solo,4.0,You need a couple of hours,"Entrance to the museum is via a tourist ticket purchased further down the road at a small kiosk. You then wear a badge which only marks you out as a tourist, bringing hawkers around you who are very persistent. The museum itself is on 3 levels, disabled access is not something that is readily available in this part of Kathmandu. Interesting exhibits and a lot to take in."
interesting,https://www.tripadvisor.com/ShowUserReviews-g315764-d310829-r480181411-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,https://www.tripadvisor.com/Attraction_Review-g315764-d310829-Reviews-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,ATTRACTIONS,Apr 2017 • Friends,5.0,Incredibly Interesting,"This is one of the most interesting museums I have ever been in. Most of the contents consists of small metal and stone sculptures. What makes it so interesting is the fact almost everyone is accompanied by an interesting and very well written description and/or story. I am attaching a photo of one showcase which exemplifies the displays and descriptions. It is small, but you can easily spend two hours if you read most of the commentary."
interesting,https://www.tripadvisor.com/ShowUserReviews-g315764-d310829-r479601224-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,https://www.tripadvisor.com/Attraction_Review-g315764-d310829-Reviews-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,ATTRACTIONS,Apr 2017 • Couples,5.0,very informative with clear descriptions and interesting sculptures,I learned a lot reading about the items in this museum. I would have liked to see paintings also - which there were not many of
interesting,https://www.tripadvisor.com/ShowUserReviews-g315764-d310829-r476908375-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,https://www.tripadvisor.com/Attraction_Review-g315764-d310829-Reviews-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,ATTRACTIONS,Mar 2017 • Solo,5.0,Great Museum,Patan Museum is one of the most interesting in Nepal. The collection of Buddhist and Hindu art is rich and diverse. Museum has not been damaged by earthquake and in my opinion is the main attraction in Patan.
interesting,https://www.tripadvisor.com/ShowUserReviews-g315764-d310829-r475826185-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,https://www.tripadvisor.com/Attraction_Review-g315764-d310829-Reviews-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,ATTRACTIONS,Apr 2017 • Couples,5.0,History lover Must see!,"The exhibition is very interesting. Many ancient object is displayed. The entrance fee is included in 1000 rps. If you love in history, must see! There have restaurant in the garden behind the museum."
