make,https://www.tripadvisor.com/ShowUserReviews-g315764-d310829-r420100580-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,https://www.tripadvisor.com/Attraction_Review-g315764-d310829-Reviews-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,ATTRACTIONS,Sep 2016 • Couples,4.0,To do absolutly,A place to be and see  First of all dont forget to take a ticket outside the museum at the beggining of durbare square  We learn a lot about all the statues we see and who they are why are they in this or that position ... We also learn about how the make the statues We learn about hindouisme and bouddhisme  (Dont go to eat at the museum restaurant ...bad experience ...)
make,https://www.tripadvisor.com/ShowUserReviews-g315764-d310829-r362944502-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,https://www.tripadvisor.com/Attraction_Review-g315764-d310829-Reviews-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,ATTRACTIONS,Apr 2016,5.0,World Class Museum,This museum is a world class museum that describes and shows the Newar culture of Nepal better than the Metropolitan Museum in New York of Cleveland Museum of art. This is the place to go if you want to begin to understand the history and life of the people of the Kathmandu Valley. You will also see the best description of the lost wax method of casting. Make this an early stop on your tour of Patan and enjoy lunch at the Museum Cafe
make,https://www.tripadvisor.com/ShowUserReviews-g315764-d310829-r331784423-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,https://www.tripadvisor.com/Attraction_Review-g315764-d310829-Reviews-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,ATTRACTIONS,Dec 2015 • Solo,5.0,A bargain and an amazing place,"I love museums and I've been in a lot abroad where the exhibits are fascinating but hard to interpret as info isn't in English. At Patan Museum all of the information is in English and is very detailed. The museum focuses on the history of Hinduism and Buddhism in Patan and has lots of interesting statues. There is two parts to the museum both included in the ticket price of 400 rupees. While the main museum through the golden door is intact the second half through a neighbouring door off the main square has had some damage from the earthquake but this doesn't seem to have had much in it anyway. Definitely make a visit here.  Tip: I paid 1000 rupees for a guide as I wandered into patan square, and apart from showing me where the golden temple is he wasn't worth the price (though he was a nice person). Definitely don't get a guide for the museum as I saw one person being shown round quickly by the guide and he didn't see much of the exhibits. Do it at your own speed."
modern;create,https://www.tripadvisor.com/ShowUserReviews-g315764-d310829-r269770412-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,https://www.tripadvisor.com/Attraction_Review-g315764-d310829-Reviews-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,ATTRACTIONS,Apr 2015 • Couples,5.0,Outstanding museum,"We visited the Patan Museum in mid-April, shortly before the quake. We don’t know the current status of the museum, but it’s such an underrated attraction we want to give it a shout-out on Trip Advisor, regardless.  The museum is housed in a wing of an old palace that that has been beautifully restored to create a thoroughly modern museum. The collection, mostly sculpture from the Kathmandu Valley, exceeds anything you can see in the western world.  The glory of the Patan Museum is its display. Not only is each individual object attractively displayed, the entire museum is intelligently organized around the goal of clarifying the numerous deities and religious inspirations that gave rise to Nepalese art. The helpful wall texts and labels are in fluent English.  We saw the Patan Museum in the course of a crowded schedule and didn’t have time to explore properly. A couple of hours would have been better."
belief,https://www.tripadvisor.com/ShowUserReviews-g315764-d310829-r265194609-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,https://www.tripadvisor.com/Attraction_Review-g315764-d310829-Reviews-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,ATTRACTIONS,Apr 2015 • Couples,5.0,This is a must visit if you are a historian / history amazes you.,"a place with a great historical significance. Also known as Lalitpur, these were the courts / the royal complex in Nepal. The area has a lot of anciant temples, court rooms, monestries, etc. The most prominant is the Living Goddess Patan Kumari's temple. A seven year old girl living as a goddess in the temple & the stories aroung this religious belief is amazing. it was worthwhile understanding the culture, beliefs, etc of the local residents to familarise yourself with the culture. I was amazed by what I saw & herd.... cannot describe as I believe words are too less..... I'd rather say that you need to have a first hand experiance & you'd agree to what I say - ""It is a once in a lifetime experiance""."
make,https://www.tripadvisor.com/ShowUserReviews-g315764-d310829-r260250350-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,https://www.tripadvisor.com/Attraction_Review-g315764-d310829-Reviews-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,ATTRACTIONS,Mar 2015 • Couples,5.0,The Museum Behind the Golden Door,The Museum is housed in an old royal palace of the former Malla kings of the Kathmandu Valley; which has undergone a thorough restoration through the joint efforts of the Government of Nepal and the Austrian Government.  The exhibits are kept in excellent display cases with professional lighting. In my opinion this is definitely one of the best museums in Nepal.  There are panels showing how the metal is worked to make the exquisite metal idols that Patan is famous for.  There is a stiff entry fee (NPR 250 for SAARC nationals). BUT the museum is definitely worth it!!!!  Tip: Please spare a minute to climb up to the Bell Tower. You will get a Panoramic view of the Patan Durbar Square.
reflect;reflect,https://www.tripadvisor.com/ShowUserReviews-g315764-d310829-r258914909-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,https://www.tripadvisor.com/Attraction_Review-g315764-d310829-Reviews-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,ATTRACTIONS,Mar 2015 • Solo,5.0,Very impressive,"It might be all too easy to drift past this location and not realize the treasure it is.  Spread across two of the historic buildings of Patan's Durbar Square, the museum is a definite must-see. The first building houses the exhibition areas and some of the artefacts and figurines in bronze, gilt and gold are stunning. The museum's incorporation into the old building, an ex-palace and monastery, during renovation has been handled with great care and there is little externally to suggest what you will find along the maze of corridors and floors.  The second building has no exhibits as such but is, itself, the exhibit with incredible carvings and features in its stone and woodwork. To the rear, there is a sunken pool within a garden that is being renovated.  The museum café is very smart and reasonably-priced. There are two museum shops. The items on sale are good quality and their prices reflect that. Don't expect bargain hunting here.  Signs in English, located near the items on exhibition, provide good explanations about the history, etc. of each."
make,https://www.tripadvisor.com/ShowUserReviews-g315764-d310829-r257395791-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,https://www.tripadvisor.com/Attraction_Review-g315764-d310829-Reviews-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,ATTRACTIONS,Jan 2015 • Solo,5.0,"Well organised, A view into Nepal's history","A visit to the Patan museum gives a peek into Nepal's rich history. The various sculpture are neatly organised. Make sure you dont give this a miss.  In case you hire a guide, you can visit this museum at the end of his guided tour."
replica;make,https://www.tripadvisor.com/ShowUserReviews-g315764-d310829-r251014135-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,https://www.tripadvisor.com/Attraction_Review-g315764-d310829-Reviews-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,ATTRACTIONS,Nov 2014 • Friends,5.0,Nepal's best museum,"Without doubt Nepal's best museum. A lot of hard work has gone to this gem to gather all the exhibits and make them tell Nepal's cultural and historical story. The stunning collection of artworks is simply amazing. And the way the exhibits are presented makes it very easy for the visitor to get a sense of the achievements people of Patan were capable of attaining. A new wing has also opened. It's prized exhibit is the gold fountain head, stolen some years ago and now recovered. The original piece is part of the museum collection; the one you see in the sunken royal bathing fountain pool is an exact replica. A large piece of land at the back is also being converted into a garden, which should add to its attraction. A fee is charged to enter the museum."
modern,https://www.tripadvisor.com/ShowUserReviews-g315764-d310829-r233703900-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,https://www.tripadvisor.com/Attraction_Review-g315764-d310829-Reviews-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,ATTRACTIONS,Mar 2014 • Business,4.0,Visit to Patan Durbar Square Museum,"This museum has a very complete collection of Nepali art from the last two centuries, besides modern art, which gives the visitor a chance to compare the different art cultures changes. Besides they have special rooms for temporary exhibits. Should be visited by all art lovers."
****** style;superficial,https://www.tripadvisor.com/ShowUserReviews-g315764-d310829-r225797386-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,https://www.tripadvisor.com/Attraction_Review-g315764-d310829-Reviews-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,ATTRACTIONS,Jun 2014 • Friends,5.0,A Great Place to Visit,"The Patan Museum is truly a gem! Duck through the door in the middle of Dhurbar Square in Patan and enter into the museum courtyard. A second courtyard door takes you into the garden area and to the entrance stairs leading up to the exhibits. The place is exquisite, and done in typical Newari style.  Here, laid out in a very manageable format, is an incredible lesson in Buddhist and Hindu iconography, shown through a carefully chosen and exhibited selection of bronzes. One can either just enjoy a superficial view of some of the best bronzes or really learn about the attributes and symbolism of the different gods and goddesses that people the country of Nepal. Descriptions of the figures and pictured are clear and concise. The museum is relatively small, so the visitor is not overwhelmed by too many things to see.  Below in the courtyard the garden outside is a small restaurant, with tables tastefully placed under trees, near flowers or under a covered roof area. Food is fine - not overly gourmet - but an okay combination of Nepali (geared to non-spicy tastes) and western fare. Service is friendly, but can be slow, so be prepared. It helps to have a reservation during the busy lunch hours."
modern,https://www.tripadvisor.com/ShowUserReviews-g315764-d310829-r220575712-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,https://www.tripadvisor.com/Attraction_Review-g315764-d310829-Reviews-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,ATTRACTIONS,Oct 2013 • Friends,2.0,Just an average museum,"Those who are visiting the Darbar Square can take about an hour and hop in to the this place. The museum is rich in cultural history and background of the evolutio of the Patan people in Nepal. The museum also portrays the significant contributions of ancient Patan people in the History of modern Nepal. Those who are interested in History and Anthropoly will find this museum nice. To me, it was just another local history museum. There are good food stalls outside of the museum. Do not miss the meaty offerings. They are mouth watering."
modern,https://www.tripadvisor.com/ShowUserReviews-g315764-d310829-r212916840-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,https://www.tripadvisor.com/Attraction_Review-g315764-d310829-Reviews-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,ATTRACTIONS,Apr 2014 • Friends,5.0,museum,A gem in Patan. The museum is very informative with outstanding displays. Well laid out modern museum.
make,https://www.tripadvisor.com/ShowUserReviews-g315764-d310829-r192487488-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,https://www.tripadvisor.com/Attraction_Review-g315764-d310829-Reviews-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,ATTRACTIONS,Jan 2014 • Friends,5.0,Dessert to die for!,"You should really try some momo, spring rolls or coffee here. But it will also be the dessert that will make you come back again and again: both the chocolate mousse, the orange bomb and apple pie are great!"
make,https://www.tripadvisor.com/ShowUserReviews-g315764-d310829-r181210043-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,https://www.tripadvisor.com/Attraction_Review-g315764-d310829-Reviews-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,ATTRACTIONS,Sep 2013 • Couples,5.0,Great introduction to buddhist and hindu art and religion,"A great introduction to buddhist and hindu art and religion. Very nicely laid out and very informative. Note that you need to pay an entry fee to Durbar square and a separate entry fee to the museum. If you're planning on multiple trips to the square, or are in a nearby hotel and will be coming through on multiple days, then make sure you get the ticket issuers to give you an extended pass - it doesn't cost any extra"
blend,https://www.tripadvisor.com/ShowUserReviews-g315764-d310829-r163417765-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,https://www.tripadvisor.com/Attraction_Review-g315764-d310829-Reviews-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,ATTRACTIONS,Jun 2013 • Family,4.0,Fine temples,The place is indeed a living museum. It is a nice blend of Hinduism and Buddhism. The temples surrounding the museum area are mesmerizing. A must visit if you are in Kathmandu - find time for Patan. Could have been 5 stars if it was a little bit cleaner.
create,https://www.tripadvisor.com/ShowUserReviews-g315764-d310829-r140213845-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,https://www.tripadvisor.com/Attraction_Review-g315764-d310829-Reviews-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,ATTRACTIONS,Aug 2012 • Family,5.0,If you visit one thing in Nepal - go to Patan Museum,"The Museum that was conceptualized and curated by a team of international experts is definitely the best place to learn something about the art history of the Kathmandu valley. One of the most extraordinary collections of bronze figures is on display with very well done descriptions of the techniques used to create them. If you visit anything in Nepal - visit the Patan Museum!  There is a nice garden behind the museum where you can relax from the noise of the city, probably the most peaceful place anywhere in Patan. The coffee shop is beautiful but overpriced and the food is boring. Bring your own packed lunch and sit in the small garden or have a - also expensive but very good - lunch at Cafe Swotha only a few meters below Durbar Square!"
interpretation,https://www.tripadvisor.com/ShowUserReviews-g315764-d310829-r127165212-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,https://www.tripadvisor.com/Attraction_Review-g315764-d310829-Reviews-Patan_Museum-Patan_Lalitpur_Kathmandu_Valley_Bagmati_Zone_Central_Region.html,ATTRACTIONS,Mar 2012,5.0,Don't Miss It!,"Located in a restored Royal Palace the museum is a gem. The exhibits are beautifully displayed, the interpretation materials brief and informative, supported by poster sized deeper descriptions that are worth the few minutes to read the well written text. The palace is peaceful, the lighting subtle, the exhibits subtly presented. One of the highlights is being able to sit on red window seats on the third floor, looking out on the Square through dark, carved window frames. There the air is cool and one can watch the world go buy and imagine, for a while, what it must have been like to live there."
